"OysterID","Date","Section","StationName","Station","TotalWeight","TarePanWeight","TissueWetWeight","ShellWetWeight","TissueDryWeight","ShellDryWeight","FinalTissueWt","CI","Temperature","Salinity","DO","pH","Group","Year","YearF","GroupYear","pre.post","pre.post.group","GYD"
"ABEC2306-14",2023-06-05,"E","Easthole",12,"169.4",0.97,"24.58","125.26",3.44,107.41,2.47,2.29959966483568,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-15",2023-06-05,"E","Easthole",12,"70.29",0.97,"13.23","50.75",2.59,46.33,1.62,3.4966544355709,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-16",2023-06-05,"E","Easthole",12,"50.81",1.01,"6.6","43.23",1.76,38.18,0.75,1.96437925615506,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-17",2023-06-05,"E","Easthole",12,"98.51",1.01,"18.11","73.7",2.98,66.09,1.97,2.98078377969436,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-18",2023-06-05,"E","Easthole",12,"59.07",0.99,"9.81","44.15",2.35,42.01,1.36,3.23732444656034,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-19",2023-06-05,"E","Easthole",12,"99.67",1.02,"21.75","72.48",3.65,67.63,2.63,3.88880674256987,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-20",2023-06-05,"E","Easthole",12,"87.14",1.03,"6.95","72.13",1.8,63.78,0.77,1.20727500783945,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-21",2023-06-05,"E","Easthole",12,"84.28",0.96,"12.92","63.08",2.36,57.57,1.4,2.43182212958138,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-22",2023-06-05,"E","Easthole",12,"75.84",0.97,"12.22","63.91",3.08,61.48,2.11,3.4320104098894,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-23",2023-06-05,"E","Easthole",12,"111.26",0.99,"17.59","77.7",2.92,69.21,1.93,2.7886143620864,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-24",2023-06-05,"E","Easthole",12,"65.35",0.96,"8.54","47.72",2.11,45.11,1.15,2.54932387497229,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-25",2023-06-05,"E","Easthole",12,"116.11",0.96,"13.49","101.31",3.05,91.48,2.09,2.28465238303454,25.95,33.545,5.975,8.12,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-01",2023-06-05,"E","Cat Point",11,"131.35",1.02,"15.15","104.47",3.15,96.37,2.13,2.21023139981322,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-02",2023-06-05,"E","Cat Point",11,"71.93",1,"10.24","59.89",2.45,53.76,1.45,2.69717261904762,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-03",2023-06-05,"E","Cat Point",11,"85.47",1,"7.62","70.58",2.22,67.21,1.22,1.81520607052522,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-04",2023-06-05,"E","Cat Point",11,"136.89",1.01,"12.64","111.46",3.4,105.39,2.39,2.26776734035487,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-05",2023-06-05,"E","Cat Point",11,"128.06",1.02,"13.78","104.15",3.11,95.66,2.09,2.18482124189839,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-06",2023-06-05,"E","Cat Point",11,"121.86",1.02,"11.12","98.98",2.81,94.05,1.79,1.90324295587453,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-07",2023-06-05,"E","Cat Point",11,"87.02",1.02,"8.94","70.15",2.36,64.64,1.34,2.0730198019802,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-08",2023-06-05,"E","Cat Point",11,"106.2",0.98,"13.47","83.74",3.34,79.1,2.36,2.98356510745891,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-09",2023-06-05,"E","Cat Point",11,"103.97",1,"13.61","80.21",2.9,74.22,1.9,2.55995688493667,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-10",2023-06-05,"E","Cat Point",11,"49.56",1.01,"6.16","42.08",1.83,39.5,0.82,2.07594936708861,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-11",2023-06-05,"E","Cat Point",11,"63.56",1.01,"9.28","48.78",2.55,45.66,1.54,3.37275514673675,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-12",2023-06-05,"E","Cat Point",11,"83.44",1,"10.05","67.51",2.66,64.61,1.66,2.5692617241913,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2306-13",2023-06-05,"E","Cat Point",11,"106.8",0.97,"11.1","94.63",2.67,90.62,1.7,1.87596557051424,25.7,32.32,6.285,8.11,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-06-05"
"ABEC2305-13",2023-05-03,"E","Easthole",12,"29.5",1.01,"6.83","20.98",2.04,19.5,1.03,5.28205128205128,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-14",2023-05-03,"E","Easthole",12,"90.81",0.99,"16.09","67.87",3.36,64.55,2.37,3.67157242447715,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-15",2023-05-03,"E","Easthole",12,"60.75",0.98,"10.7","46.58",2.91,44.13,1.93,4.37344210287786,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-16",2023-05-03,"E","Easthole",12,"51.03",0.99,"7.12","38.3",2.16,35.69,1.17,3.27822919585318,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-17",2023-05-03,"E","Easthole",12,"127.4",0.99,"13.1","104.64",3.16,96.63,2.17,2.24567939563283,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-18",2023-05-03,"E","Easthole",12,"81.79",0.98,"11.62","66.22",3,61.12,2.02,3.30497382198953,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-19",2023-05-03,"E","Easthole",12,"79.5",0.98,"8.83","66.46",2.32,60.58,1.34,2.21195113898977,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-20",2023-05-03,"E","Easthole",12,"86.41",0.99,"18.15","59.64",4.26,54.24,3.27,6.0287610619469,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-21",2023-05-03,"E","Easthole",12,"62.26",0.99,"10.27","50.03",2.92,48.57,1.93,3.97364628371423,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-22",2023-05-03,"E","Easthole",12,"50.3",1,"7.82","38.93",2.49,36.65,1.49,4.06548431105048,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-23",2023-05-03,"E","Easthole",12,"135.42",1.01,"13.77","109.82",3.59,102.02,2.58,2.52891589884336,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-24",2023-05-03,"E","Easthole",12,"143.74",1.01,"16.43","117.71",4.06,104.09,3.05,2.93015659525411,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-25",2023-05-03,"E","Easthole",12,"41.19",1.01,"7.91","29.35",2.36,26.56,1.35,5.08283132530121,21.6,24.32,7.575,7.935,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-07",2023-05-03,"E","Cat Point",11,"90.65",0.98,"16.15","NA",4.26,64.47,3.28,5.08763766092756,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-08",2023-05-03,"E","Cat Point",11,"86.81",0.98,"11.63","66.5",2.92,62.01,1.94,3.12852765682954,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-09",2023-05-03,"E","Cat Point",11,"195.64",0.97,"20.04","159.65",5.03,146.13,4.06,2.77834804626018,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-10",2023-05-03,"E","Cat Point",11,"115.02",0.96,"10.35","94.85",2.64,90.25,1.68,1.86149584487535,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-11",2023-05-03,"E","Cat Point",11,"102.86",0.99,"14.81","77.3",3.27,70.95,2.28,3.21353065539112,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-12",2023-05-03,"E","Cat Point",11,"81.06",0.99,"10.14","62.52",2.88,60.62,1.89,3.11778290993072,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-01",2023-05-03,"E","Cat Point",11,"119.11",1.01,"18.91","96.37",5.08,91.03,4.07,4.47105349884653,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-02",2023-05-03,"E","Cat Point",11,"95.29",1,"10.04","75.32",2.73,69.05,1.73,2.50543084721217,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-03",2023-05-03,"E","Cat Point",11,"87.18",1,"13.43","66.39",3.29,61.16,2.29,3.74427730542838,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-04",2023-05-03,"E","Cat Point",11,"109.77",0.98,"10.74","91.81",2.67,82.78,1.69,2.04155593138439,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-05",2023-05-03,"E","Cat Point",11,"68.89",0.97,"9.82","51.47",2.79,47.82,1.82,3.80593893768298,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2305-06",2023-05-03,"E","Cat Point",11,"63.44",0.97,"5.29","54.46",1.84,53.12,0.87,1.63780120481928,21.9,25.98,7.415,7.915,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-05-03"
"ABEC2304-14",2023-04-04,"E","Easthole",12,"50.67",0.99,"12","36.17",2.96,34.1,1.97,5.77712609970675,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-15",2023-04-04,"E","Easthole",12,"121.91",1,"19.97","98.48",4.52,90.99,3.52,3.86855698428399,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-16",2023-04-04,"E","Easthole",12,"NA",1,"35.6","133.32",5.74,123.81,4.74,3.8284468136661,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-17",2023-04-04,"E","Easthole",12,"127.49",0.99,"35.99","84.2",7.38,76.99,6.39,8.29977919210287,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-18",2023-04-04,"E","Easthole",12,"98.5",1,"20.59","73.22",4.64,68.16,3.64,5.34037558685446,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-19",2023-04-04,"E","Easthole",12,"73.53",1.1,"18.5","50.25",4.03,44.44,2.93,6.59315931593159,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-20",2023-04-04,"E","Easthole",12,"167.87",1.1,"33.25","125.35",6.85,113.03,5.75,5.08714500575069,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-21",2023-04-04,"E","Easthole",12,"116.46",1.1,"27.56","86.02",5.8,76.5,4.7,6.1437908496732,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-22",2023-04-04,"E","Easthole",12,"122.09",1,"20.52","95.93",4.52,89.85,3.52,3.91764051196438,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-23",2023-04-04,"E","Easthole",12,"113.19",1.1,"23.39","85.59",5.12,77.31,4.02,5.19984478075281,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-24",2023-04-04,"E","Easthole",12,"146.91",0.99,"30.8","108.49",6.49,98.85,5.5,5.56398583712696,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-25",2023-04-04,"E","Easthole",12,"71.89",1,"16.61","52.27",3.65,46.69,2.65,5.67573356179053,23.5,12.555,7.16,7.86,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-01",2023-04-04,"E","Cat Point",11,"178.4",0.99,"35","138.64",6.84,131.86,5.85,4.43652358562111,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-02",2023-04-04,"E","Cat Point",11,"94.51",0.98,"16.5","75.84",3.42,69.94,2.44,3.48870460394624,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-03",2023-04-04,"E","Cat Point",11,"54.89",0.99,"12.85","42.1",5.18,41.23,4.19,10.162503031773,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-04",2023-04-04,"E","Cat Point",11,"87.37",0.99,"15.31","67.68",3.17,64.92,2.18,3.35797905113986,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-05",2023-04-04,"E","Cat Point",11,"66.63",1,"8.99","55.4",2.47,53.1,1.47,2.7683615819209,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-06",2023-04-04,"E","Cat Point",11,"99.35",1,"19.11","76.87",4.49,70.72,3.49,4.93495475113122,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-07",2023-04-04,"E","Cat Point",11,"67.99",0.99,"13.22","53.49",3.13,51.12,2.14,4.18622848200313,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-08",2023-04-04,"E","Cat Point",11,"51.59",0.97,"11.34","40.8",2.68,39.14,1.71,4.36893203883495,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-09",2023-04-04,"E","Cat Point",11,"69.17",0.99,"14.19","54.27",3.12,51.5,2.13,4.13592233009709,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-10",2023-04-04,"E","Cat Point",11,"56.59",1,"10.42","44.73",2.62,42.4,1.62,3.82075471698113,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-11",2023-04-04,"E","Cat Point",11,"138.07",1,"32.19","103.13",6.33,93.15,5.33,5.72195383789587,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-12",2023-04-04,"E","Cat Point",11,"162.77",1,"27.6","132.04",5.78,121.73,4.78,3.92672307565925,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2304-13",2023-04-04,"E","Cat Point",11,"89.81",1,"22.13","67.96",4.64,64.41,3.64,5.65129638254929,22.8,3.995,7.42,7.56,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-04-04"
"ABEC2303-14",2023-03-06,"E","Easthole",12,"88.29",1,"14.76","70.04",3.27,64.96,2.27,3.49445812807882,22,24.135,7.24,7.795,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-03-06"
"ABEC2303-15",2023-03-06,"E","Easthole",12,"29.09",1,"6.24","22.87",2.16,22.43,1.16,5.17164511814534,22,24.135,7.24,7.795,"East Section",2023,"2023","East Section.2023","Post-closure","Post-closure.East Section","East Section.2023.2023-03-06"
